scorer,DLC_resnet50_OpenFieldDez1shuffle1_75000,DLC_resnet50_OpenFieldDez1shuffle1_75000,DLC_resnet50_OpenFieldDez1shuffle1_75000,DLC_resnet50_OpenFieldDez1shuffle1_75000,DLC_resnet50_OpenFieldDez1shuffle1_75000,DLC_resnet50_OpenFieldDez1shuffle1_75000,DLC_resnet50_OpenFieldDez1shuffle1_75000,DLC_resnet50_OpenFieldDez1shuffle1_75000,DLC_resnet50_OpenFieldDez1shuffle1_75000,DLC_resnet50_OpenFieldDez1shuffle1_75000,DLC_resnet50_OpenFieldDez1shuffle1_75000,DLC_resnet50_OpenFieldDez1shuffle1_75000
bodyparts,nose,nose,nose,earL,earL,earL,earR,earR,earR,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
8,241.3583221435547,51.76943588256836,0.9999839067459106,247.45664978027344,43.06133270263672,0.99994957447052,238.5231170654297,43.18610763549805,0.9998981952667236,242.44500732421875,18.17601776123047,0.9999903440475464
9,242.54843139648438,52.59587097167969,0.9999881982803345,248.20950317382812,46.08799743652344,0.9999197125434875,239.3464813232422,46.72007751464844,0.9999586343765259,243.50103759765625,26.258014678955078,0.9999879002571106
10,243.5718536376953,53.493621826171875,0.9999784231185913,248.13104248046875,47.08172607421875,0.9997954964637756,240.4678497314453,48.94789123535156,0.9998334646224976,243.48643493652344,30.231704711914062,0.9999802708625793
11,244.28892517089844,54.2324333190918,0.9999598264694214,247.7164764404297,48.507625579833984,0.9998481273651123,242.7911376953125,47.26039123535156,0.999870777130127,244.61415100097656,33.16152572631836,0.9999823570251465
12,245.33448791503906,54.80832290649414,0.9998951554298401,247.99057006835938,48.97106170654297,0.9998153448104858,243.78863525390625,47.82199478149414,0.9998699426651001,244.99880981445312,34.08431625366211,0.9999858736991882
13,246.19422912597656,54.81502914428711,0.9963328838348389,245.6992645263672,50.300994873046875,0.9998652338981628,245.9882354736328,49.56846237182617,0.9998813271522522,244.16378784179688,35.71508026123047,0.9999842643737793
14,246.35870361328125,52.87180709838867,0.9446558952331543,242.6619873046875,51.29868698120117,0.9999574422836304,246.9837646484375,51.29931640625,0.9998177886009216,244.213134765625,36.77169418334961,0.9999145865440369
15,249.09629821777344,49.10743713378906,0.992563009262085,242.5601348876953,50.33865737915039,0.9999964237213135,251.54168701171875,50.77114486694336,0.9998732805252075,243.53089904785156,70.40248107910156,0.9995871186256409
16,249.40380859375,50.71538543701172,0.9985831379890442,243.18275451660156,51.78449630737305,0.9999986886978149,252.7574462890625,53.122032165527344,0.9999356269836426,243.02780151367188,73.13579559326172,0.999602198600769
17,249.04310607910156,53.8886604309082,0.9847496747970581,243.68946838378906,55.30117416381836,0.999987781047821,251.39523315429688,55.43882369995117,0.9995174407958984,244.91317749023438,43.61320114135742,0.9973950386047363
18,248.00340270996094,54.38783645629883,0.9764218330383301,243.35501098632812,56.894500732421875,0.9999417662620544,247.4190216064453,59.3667106628418,0.9988373517990112,244.9931640625,44.27801513671875,0.9983446598052979
19,248.3577117919922,54.07306671142578,0.9810049533843994,243.56922912597656,57.29855728149414,0.9998800754547119,247.6422576904297,60.17616271972656,0.9982039928436279,244.83326721191406,44.99636459350586,0.9981973767280579
20,248.27035522460938,53.387176513671875,0.9816678762435913,242.88333129882812,59.2829704284668,0.9998327493667603,247.73101806640625,60.92580032348633,0.9981218576431274,240.85089111328125,81.33673095703125,0.9988405704498291
21,242.005615234375,84.91631317138672,0.9926570057868958,243.0353546142578,61.39582824707031,0.9995051026344299,246.47811889648438,62.67088317871094,0.9963207840919495,245.63177490234375,46.38751220703125,0.9968035221099854
22,241.8370361328125,90.49114227294922,0.9999959468841553,247.80780029296875,79.56734466552734,0.9999102354049683,239.3473663330078,78.95708465576172,0.9998351335525513,244.31277465820312,49.75341796875,0.9999818801879883
23,241.74264526367188,94.4244155883789,0.9999974966049194,247.54855346679688,84.83924102783203,0.9999982714653015,237.6649932861328,83.80429077148438,0.9999957084655762,244.96148681640625,54.585933685302734,0.9999986886978149
24,242.5100860595703,97.20948028564453,0.9999968409538269,247.3465118408203,87.76564025878906,0.9999939799308777,237.34010314941406,86.65782928466797,0.9999920129776001,245.61851501464844,58.864437103271484,0.999997615814209
25,242.2733154296875,100.18497467041016,0.9999985694885254,248.5521697998047,91.73278045654297,0.9999858736991882,237.4590606689453,90.16392517089844,0.9999313354492188,246.3480682373047,61.52480697631836,0.9999969005584717
26,241.4463348388672,104.57565307617188,0.9999943971633911,248.69833374023438,96.35192108154297,0.999994158744812,237.38780212402344,95.1195297241211,0.9999376535415649,246.8162384033203,65.25177001953125,0.999998927116394
27,240.9519500732422,110.04916381835938,0.999996542930603,246.6182098388672,101.67317962646484,0.9999987483024597,237.788330078125,100.805419921875,0.9999946355819702,245.40982055664062,70.21257781982422,0.999998927116394
28,240.93206787109375,115.2719497680664,0.9999977350234985,247.2142333984375,106.49253845214844,0.9999906420707703,236.72865295410156,105.0965576171875,0.9999386072158813,244.40713500976562,77.2406997680664,0.9999969005584717
29,239.92677307128906,121.48588562011719,0.9999946355819702,246.3734893798828,113.43460845947266,0.9999986886978149,236.9034423828125,113.28678131103516,0.999983549118042,243.07363891601562,82.63090515136719,0.9999985694885254
30,240.5974578857422,126.90593719482422,0.9999939203262329,245.5753173828125,118.39124298095703,0.9999982118606567,236.81167602539062,118.0031967163086,0.9999933242797852,243.64476013183594,88.07660675048828,0.9999978542327881
31,240.6401824951172,132.03311157226562,0.9999986886978149,246.343017578125,122.60282897949219,0.9999929666519165,236.68736267089844,122.80696105957031,0.9999409914016724,243.92124938964844,93.48357391357422,0.9999984502792358
32,240.41259765625,137.65431213378906,0.9999966621398926,246.35264587402344,128.95086669921875,0.9999983906745911,237.02462768554688,129.34938049316406,0.9999852180480957,243.18008422851562,99.21348571777344,0.9999984502792358
33,240.3428497314453,141.6914520263672,0.9999953508377075,245.50198364257812,133.28399658203125,0.9999989867210388,236.42572021484375,133.1361846923828,0.9999940395355225,242.7726593017578,104.14617156982422,0.9999973773956299
34,241.08810424804688,146.1234588623047,0.9999978542327881,245.5966339111328,136.92694091796875,0.9999905824661255,237.0529327392578,136.99354553222656,0.999966025352478,242.59884643554688,108.4892578125,0.9999980330467224
35,242.67819213867188,151.2362823486328,0.9999990463256836,247.03721618652344,141.43919372558594,0.9999934434890747,238.58705139160156,143.01983642578125,0.9999576210975647,241.51351928710938,112.3799819946289,0.9999966025352478
36,243.46299743652344,155.9474334716797,0.9999991655349731,247.97174072265625,146.45059204101562,0.9999957084655762,238.98117065429688,146.89710998535156,0.9999909400939941,241.78030395507812,116.18570709228516,0.9999991655349731
37,244.22364807128906,159.49571228027344,0.9999966621398926,248.2325897216797,150.5177459716797,0.999986469745636,241.5789031982422,150.4906768798828,0.9999892711639404,243.1286163330078,121.07526397705078,0.9999980926513672
38,244.76019287109375,164.41090393066406,0.9999991655349731,249.21441650390625,154.72593688964844,0.9999654293060303,240.2405242919922,156.16851806640625,0.9999854564666748,244.25518798828125,125.7942123413086,0.9999984502792358
39,244.11997985839844,169.4220428466797,0.9999992847442627,249.76451110839844,160.56393432617188,0.9999790787696838,242.56431579589844,159.86224365234375,0.9999940395355225,243.9972381591797,128.3690185546875,0.9999986886978149
40,244.78285217285156,173.0032196044922,0.9999991655349731,249.0174560546875,164.13897705078125,0.9999790191650391,242.70040893554688,164.08416748046875,0.9999958872795105,243.4844970703125,132.59188842773438,0.9999995231628418
41,246.58518981933594,177.90936279296875,0.9999971985816956,249.31716918945312,167.91297912597656,0.999966025352478,242.2203369140625,169.39251708984375,0.9999909400939941,243.51919555664062,137.29953002929688,0.9999979734420776
42,247.2420196533203,181.8905029296875,0.9999978542327881,251.2344207763672,172.7971649169922,0.9999672174453735,242.7693328857422,173.80316162109375,0.9999964237213135,245.32875061035156,143.1616668701172,0.9999969005584717
43,247.35302734375,185.18423461914062,0.9999964833259583,252.4685821533203,176.47833251953125,0.9999673366546631,245.19827270507812,175.8140411376953,0.9999973773956299,246.8506317138672,145.35182189941406,0.9999990463256836
44,246.8841552734375,187.84033203125,0.9999984502792358,252.52853393554688,179.51422119140625,0.9999879002571106,245.29335021972656,178.77386474609375,0.999998927116394,248.5409393310547,148.69741821289062,0.9999983310699463
45,246.84539794921875,190.81602478027344,0.9999980926513672,252.6538848876953,182.75303649902344,0.9999785423278809,245.34530639648438,181.72425842285156,0.9999986290931702,250.64268493652344,152.85951232910156,0.9999892711639404
46,247.4488525390625,194.87213134765625,0.9999974370002747,252.78440856933594,186.64488220214844,0.9999581575393677,245.08753967285156,185.68051147460938,0.9999960064888,250.63377380371094,156.2596435546875,0.9999921321868896
47,247.3580780029297,199.27066040039062,0.9999970197677612,252.19708251953125,190.54454040527344,0.9999668598175049,244.09091186523438,190.7994384765625,0.9999977350234985,250.07005310058594,158.23910522460938,0.9999843239784241
48,247.34640502929688,202.28074645996094,0.9999984502792358,252.6876983642578,194.14662170410156,0.9999862909317017,245.76841735839844,193.30760192871094,0.9999988079071045,249.26104736328125,162.10635375976562,0.9999982118606567
49,247.7044219970703,205.49652099609375,0.999998152256012,253.40769958496094,197.59933471679688,0.99998939037323,246.19033813476562,196.81494140625,0.9999988079071045,250.24623107910156,166.00547790527344,0.9999918937683105
50,248.357177734375,210.0897979736328,0.9999960660934448,253.6441650390625,201.48556518554688,0.9999520778656006,245.85731506347656,200.72219848632812,0.9999957084655762,251.93386840820312,170.6351318359375,0.9999834299087524
51,246.54983520507812,213.81724548339844,0.9999982118606567,252.0635528564453,206.22695922851562,0.9999632835388184,244.299072265625,205.0122833251953,0.999997615814209,251.5146942138672,173.6048126220703,0.9999669194221497
52,244.74423217773438,216.68275451660156,0.999998927116394,251.61846923828125,209.303466796875,0.9999853372573853,245.1854248046875,207.39686584472656,0.9999959468841553,251.85394287109375,177.2707061767578,0.9999915361404419
53,243.71449279785156,220.46755981445312,0.9999994039535522,250.16563415527344,213.00411987304688,0.9999834299087524,243.7540283203125,211.1027374267578,0.9999978542327881,251.1057586669922,180.91192626953125,0.9999915957450867
54,243.37112426757812,225.13282775878906,0.9999976754188538,249.03448486328125,216.0929718017578,0.9999194145202637,241.93038940429688,215.23223876953125,0.9999912977218628,250.8203582763672,185.2735137939453,0.9999656677246094
55,242.71006774902344,228.67428588867188,0.9999988079071045,249.06619262695312,219.4816131591797,0.9999683499336243,240.26666259765625,219.96017456054688,0.9999849796295166,251.93466186523438,189.5291748046875,0.9999722242355347
56,241.60765075683594,233.0999298095703,0.9999979138374329,248.78036499023438,225.0426788330078,0.999991238117218,241.64852905273438,223.19076538085938,0.9999783039093018,251.45924377441406,192.62399291992188,0.9999825954437256
57,240.68817138671875,236.8964385986328,0.999997079372406,247.4225311279297,229.28109741210938,0.9999960660934448,240.6361083984375,227.3249053955078,0.9999890327453613,251.2251739501953,197.39723205566406,0.99998939037323
58,239.3578338623047,241.26463317871094,0.9999942779541016,246.64207458496094,233.14234924316406,0.9999855160713196,238.24395751953125,232.70062255859375,0.999967098236084,251.00143432617188,201.26852416992188,0.9999786615371704
59,237.70205688476562,245.87303161621094,0.9999874830245972,244.5186309814453,237.30625915527344,0.9999955892562866,236.231201171875,237.28907775878906,0.9999421834945679,248.34274291992188,205.30068969726562,0.9999940991401672
60,237.35235595703125,250.0978240966797,0.9999682903289795,243.446533203125,242.51174926757812,0.9999994039535522,235.98321533203125,242.4003448486328,0.9999868869781494,245.83212280273438,209.46742248535156,0.9999984502792358
61,235.34312438964844,252.35020446777344,0.9999881982803345,241.42507934570312,245.22425842285156,0.9999989867210388,234.87698364257812,243.9032440185547,0.9999938011169434,245.4988555908203,213.1007080078125,0.9999985694885254
62,232.78756713867188,255.88360595703125,0.9999904632568359,239.36647033691406,247.5503387451172,0.9999924898147583,232.44215393066406,246.4002227783203,0.9999980926513672,245.8952178955078,216.40499877929688,0.9999960660934448
63,232.14898681640625,259.0452575683594,0.9999967813491821,239.262939453125,251.4994659423828,0.999976396560669,230.83248901367188,250.14918518066406,0.9999966621398926,246.41879272460938,218.92059326171875,0.9999927878379822
64,230.42178344726562,261.6724853515625,0.9999986886978149,237.7423858642578,254.1619873046875,0.9999853372573853,229.53707885742188,252.79727172851562,0.9999986886978149,246.4984893798828,221.57415771484375,0.9999774694442749
65,228.9327392578125,263.9456481933594,0.9999986886978149,236.56436157226562,256.8974914550781,0.9999878406524658,228.3020477294922,255.40679931640625,0.9999982118606567,245.7821044921875,224.5444793701172,0.9999946355819702
66,228.4051971435547,266.9913024902344,0.9999996423721313,235.4210662841797,259.5513610839844,0.9999936819076538,229.05966186523438,257.6123046875,0.9999988079071045,242.6827850341797,227.517822265625,0.9999978542327881
67,228.30490112304688,270.35882568359375,0.9999992847442627,234.50758361816406,262.3976135253906,0.9999783039093018,227.7982635498047,261.3125,0.999998927116394,240.106689453125,229.78628540039062,0.9999858140945435
68,228.0706787109375,273.7647705078125,0.9999986290931702,234.4557342529297,266.0645446777344,0.999901533126831,226.04403686523438,265.41668701171875,0.9999949932098389,239.3520050048828,233.39833068847656,0.999974250793457
69,226.76768493652344,277.458251953125,0.9999992251396179,233.6038818359375,269.01739501953125,0.9999594688415527,224.91648864746094,268.983642578125,0.9999955892562866,239.70236206054688,236.3219757080078,0.999975323677063
70,227.48394775390625,282.2021179199219,0.9999995231628418,233.61880493164062,273.40966796875,0.9999874830245972,227.1054229736328,272.2489013671875,0.9999966621398926,238.75965881347656,240.8560028076172,0.9999839067459106
71,228.23495483398438,285.84503173828125,0.9999996423721313,233.47398376464844,277.09051513671875,0.9999850988388062,227.4078826904297,276.56536865234375,0.9999985694885254,238.6566162109375,244.3406524658203,0.9999872446060181
72,229.36631774902344,289.6232604980469,0.9999985694885254,233.50796508789062,280.61566162109375,0.9999483227729797,226.39891052246094,281.3122253417969,0.9999949932098389,236.41360473632812,249.1979522705078,0.9999741911888123
73,228.89520263671875,294.4020690917969,0.9999991655349731,233.85202026367188,286.0442199707031,0.9999785423278809,225.92581176757812,286.34857177734375,0.9999963045120239,234.82643127441406,251.87765502929688,0.9999896287918091
74,229.69544982910156,298.6165466308594,0.999999463558197,234.30076599121094,290.346435546875,0.9999902248382568,228.5657958984375,289.933349609375,0.9999987483024597,232.8146514892578,256.4621887207031,0.9999966621398926
75,230.16653442382812,302.4641418457031,0.9999990463256836,234.34432983398438,293.67706298828125,0.9999895095825195,228.43707275390625,293.54913330078125,0.9999980926513672,231.92279052734375,259.9024353027344,0.9999990463256836
76,232.4722900390625,307.51763916015625,0.9999974966049194,236.6971893310547,298.1196594238281,0.9999802112579346,229.02247619628906,298.9793701171875,0.9999978542327881,233.039306640625,264.7606201171875,0.9999951124191284
77,233.06829833984375,312.0140686035156,0.9999834895133972,237.46116638183594,304.78692626953125,0.999980092048645,231.8448486328125,303.7518310546875,0.9999970197677612,233.44447326660156,270.15155029296875,0.9999905824661255
78,234.6664276123047,315.7252197265625,0.9999878406524658,238.95315551757812,306.7801208496094,0.9999927878379822,232.56857299804688,307.6501159667969,0.9999982118606567,232.98992919921875,273.7906188964844,0.9999991655349731
79,236.66893005371094,320.2473449707031,0.9999879598617554,240.06564331054688,310.3266296386719,0.9999879002571106,233.27923583984375,312.92645263671875,0.9999873638153076,232.52035522460938,279.0570983886719,0.9999969005584717
80,237.3800506591797,324.4855651855469,0.9999970197677612,240.84523010253906,315.5500793457031,0.9999904632568359,234.9693603515625,317.7062072753906,0.9999842643737793,232.88914489746094,284.1277770996094,0.999993085861206
81,237.84764099121094,329.0777282714844,0.9999736547470093,241.51002502441406,320.9170227050781,0.9999971389770508,235.58160400390625,322.3022155761719,0.9999922513961792,233.3206329345703,288.6151123046875,0.9999988675117493
82,237.64869689941406,329.9657287597656,0.999984085559845,241.87347412109375,324.4450988769531,0.9999970197677612,236.10598754882812,325.3226623535156,0.9999868869781494,234.59133911132812,291.5740661621094,0.9999974966049194
83,239.4445343017578,335.6042785644531,0.9999936819076538,243.56478881835938,327.4568176269531,0.9999927282333374,237.6571502685547,328.6858825683594,0.999940812587738,235.70993041992188,295.7955017089844,0.9999895095825195
84,240.59169006347656,336.95233154296875,0.9999986886978149,244.88609313964844,332.2505798339844,0.9999949932098389,238.52322387695312,333.3644714355469,0.9999003410339355,237.7946319580078,299.43316650390625,0.9999486207962036
85,241.59580993652344,341.1658935546875,0.9999985098838806,245.45059204101562,336.1955261230469,0.9999976754188538,240.44847106933594,337.3209228515625,0.999985933303833,237.76939392089844,304.15576171875,0.9999943971633911
86,242.06668090820312,346.4405212402344,0.9999962449073792,245.59310913085938,340.2484436035156,0.9999973773956299,240.2542266845703,341.270751953125,0.9999879598617554,238.0480499267578,309.01251220703125,0.9999952912330627
87,242.754150390625,350.11309814453125,0.9999966621398926,246.13284301757812,343.9458923339844,0.9999707937240601,240.83445739746094,345.4460144042969,0.9999706745147705,238.89605712890625,313.61090087890625,0.9999511241912842
88,245.24313354492188,353.4640808105469,0.9999974966049194,248.8066864013672,347.6396179199219,0.9999750852584839,242.78369140625,349.4381103515625,0.9999927282333374,237.32586669921875,318.54901123046875,0.9999858140945435
89,246.6087646484375,357.019287109375,0.999997079372406,250.01039123535156,350.6834716796875,0.9999172687530518,244.5224609375,351.4949645996094,0.9999884366989136,239.59201049804688,323.1114807128906,0.9999935626983643
90,245.77565002441406,359.19732666015625,0.9999943971633911,249.29124450683594,354.10919189453125,0.9999567866325378,243.95712280273438,353.23114013671875,0.9999951124191284,242.34896850585938,326.4049072265625,0.9999896287918091
91,245.93121337890625,359.4051208496094,0.9999926090240479,249.9956817626953,354.6200866699219,0.9999552965164185,243.96795654296875,353.46539306640625,0.9999958276748657,244.00633239746094,327.06854248046875,0.9999886751174927
92,245.27630615234375,360.23638916015625,0.9999946355819702,250.33407592773438,354.86273193359375,0.9999769926071167,244.26187133789062,353.5312805175781,0.9999976754188538,246.65023803710938,326.39654541015625,0.9999926090240479
93,245.4952392578125,361.1817932128906,0.9999960064888,250.45745849609375,355.3957214355469,0.9999756813049316,244.30345153808594,353.8863830566406,0.9999975562095642,246.926025390625,326.3994445800781,0.9999915957450867
94,245.94627380371094,362.34869384765625,0.9999960660934448,250.5995330810547,356.01898193359375,0.9999750852584839,244.7841033935547,354.6175537109375,0.9999964237213135,245.7362518310547,326.8066101074219,0.9999906420707703
95,248.2100830078125,364.440185546875,0.9999884963035583,252.62921142578125,357.3863220214844,0.9999715089797974,246.35076904296875,356.2538757324219,0.9999914765357971,244.3568115234375,328.8619384765625,0.9999889731407166
96,252.13381958007812,369.3312072753906,0.999954342842102,255.26246643066406,359.0218200683594,0.9999144673347473,249.20982360839844,361.5119323730469,0.9999717473983765,244.4442596435547,330.9976501464844,0.9999943971633911
97,255.53216552734375,371.4751892089844,0.9999779462814331,258.3651428222656,362.6606750488281,0.9999551177024841,252.38558959960938,364.0055236816406,0.9999125003814697,244.86346435546875,337.0904541015625,0.999997615814209
98,257.71173095703125,374.54364013671875,0.9999890327453613,261.02349853515625,364.6747131347656,0.9999551773071289,254.47235107421875,366.1538391113281,0.9996528625488281,246.94369506835938,340.4515075683594,0.9999995231628418
99,260.0020446777344,380.335205078125,0.9999947547912598,264.05517578125,368.97137451171875,0.9999337196350098,257.406494140625,368.6072692871094,0.9999654293060303,250.49664306640625,342.02484130859375,0.9999961853027344
100,261.3396911621094,381.4832763671875,0.9999911785125732,265.8395080566406,372.5629577636719,0.9999368190765381,258.9658203125,370.38897705078125,0.9999877214431763,250.21224975585938,342.83001708984375,0.9999932646751404
101,263.2069396972656,383.69378662109375,0.9999712705612183,268.0369873046875,375.0627136230469,0.9998670220375061,260.27935791015625,372.5458679199219,0.9999879598617554,250.20901489257812,345.1265869140625,0.9999734163284302
102,266.4065246582031,388.5286560058594,0.9999487400054932,271.35137939453125,378.35540771484375,0.9998737573623657,262.26068115234375,376.0697937011719,0.9999906420707703,251.96595764160156,348.6778564453125,0.9999569654464722
103,267.14495849609375,391.8601379394531,0.9999725222587585,273.4886474609375,381.84747314453125,0.9999702572822571,264.1690979003906,379.5731201171875,0.9999939203262329,254.03042602539062,352.3432312011719,0.9999493956565857
104,267.24224853515625,394.01123046875,0.9999151229858398,274.40472412109375,384.3758239746094,0.9999744892120361,265.4433898925781,381.8687438964844,0.9999876022338867,256.9338684082031,354.5019226074219,0.9999905824661255
105,268.3064270019531,393.1927795410156,0.999876856803894,276.0495300292969,385.7098388671875,0.9999875426292419,267.024658203125,383.0055847167969,0.9999389052391052,259.4255676269531,355.37628173828125,0.9999970197677612
106,269.54632568359375,394.4173583984375,0.9999158382415771,277.60552978515625,387.23516845703125,0.9999904632568359,268.57147216796875,383.40966796875,0.9998838901519775,262.0893249511719,357.05413818359375,0.9999978542327881
107,270.7305603027344,396.5958251953125,0.9999810457229614,279.0531005859375,388.5317077636719,0.999984622001648,268.27313232421875,385.4082336425781,0.9999107122421265,263.55096435546875,358.95068359375,0.9999952912330627
108,271.281005859375,399.83673095703125,0.9999732971191406,279.1480407714844,391.347412109375,0.9999525547027588,269.6455993652344,387.8175354003906,0.9999135732650757,265.7016906738281,361.35009765625,0.9999840259552002
109,271.0083923339844,402.350830078125,0.9999704360961914,279.75506591796875,396.2765197753906,0.9999645948410034,270.4983215332031,391.1802062988281,0.9996980428695679,267.1599426269531,364.59100341796875,0.9999395608901978
110,270.75445556640625,406.6128845214844,0.9999088048934937,278.680908203125,400.6736145019531,0.9999542236328125,270.0041198730469,395.8422546386719,0.9996184706687927,270.5187072753906,368.1136169433594,0.9999669790267944
111,269.7645568847656,408.51739501953125,0.9994328022003174,277.73638916015625,403.2615661621094,0.9998980164527893,270.24334716796875,398.9367980957031,0.9976348876953125,273.8294372558594,371.1670227050781,0.9999967813491821
112,267.7529602050781,410.7347717285156,0.9953467845916748,276.7073669433594,405.6046447753906,0.9992913007736206,270.2640075683594,402.5296325683594,0.9934485554695129,275.01690673828125,374.5877685546875,0.9999894499778748
113,266.42864990234375,413.201416015625,0.9959810972213745,275.08770751953125,408.1796875,0.9984119534492493,268.9977111816406,405.5086975097656,0.9977506399154663,277.1445007324219,377.975830078125,0.9999865889549255
114,267.66766357421875,414.45361328125,0.9932746291160583,276.67626953125,411.7347412109375,0.9983763694763184,269.5036315917969,407.1852111816406,0.997077465057373,277.95404052734375,380.3465881347656,0.9999797344207764
115,270.2320251464844,415.4866638183594,0.9277845025062561,275.7834167480469,414.7403869628906,0.9895138144493103,269.47802734375,409.9309387207031,0.9499404430389404,276.6265869140625,383.81317138671875,0.9999800324440002
116,269.242431640625,419.6612243652344,0.9895386099815369,277.86431884765625,416.4779968261719,0.998309314250946,269.2860107421875,414.9854736328125,0.9425797462463379,275.6402282714844,386.5721435546875,0.9999955892562866
117,267.49005126953125,421.9598388671875,0.983408510684967,276.5325622558594,418.2911376953125,0.9962759017944336,268.1554260253906,416.8074035644531,0.8680678009986877,274.93609619140625,388.10516357421875,0.9999884963035583
118,266.2715148925781,424.3747253417969,0.9581481218338013,275.13604736328125,420.1297912597656,0.9846687316894531,269.0245666503906,420.15972900390625,0.8122782707214355,274.95294189453125,390.00042724609375,0.9997351169586182
119,268.12371826171875,425.74420166015625,0.8837631940841675,275.16180419921875,420.8938293457031,0.9788146018981934,270.30780029296875,422.1282043457031,0.7708301544189453,276.7099304199219,391.808349609375,0.999443769454956
120,269.2050476074219,424.5741882324219,0.699668824672699,276.19329833984375,420.5426025390625,0.9297825694084167,273.97491455078125,418.5704650878906,0.6143987774848938,277.00140380859375,393.1763610839844,0.9995726346969604
121,272.4046325683594,423.2062683105469,0.2603762447834015,277.0200500488281,421.0068054199219,0.5917571187019348,274.9598693847656,419.1260070800781,0.33257442712783813,277.2627868652344,394.9383850097656,0.9986559152603149
122,273.9447021484375,422.3615417480469,0.03799545764923096,278.64117431640625,424.6953125,0.07008689641952515,276.019287109375,420.2270812988281,0.05076861381530762,277.01983642578125,396.3458251953125,0.9945440888404846
123,274.23291015625,421.66131591796875,0.01011398434638977,278.510009765625,425.3524169921875,0.024012833833694458,276.2668151855469,420.4532775878906,0.013327032327651978,277.59466552734375,397.5938720703125,0.9720999002456665
124,273.9847106933594,424.301025390625,0.008683651685714722,278.5335693359375,425.5176086425781,0.025172829627990723,276.01031494140625,420.8402099609375,0.011570841073989868,277.1907653808594,398.2764587402344,0.9641924500465393
125,264.1499328613281,427.6791687011719,0.09207338094711304,275.684814453125,426.9344177246094,0.4387262761592865,269.3572082519531,425.3763122558594,0.11570662260055542,276.2037353515625,398.18414306640625,0.9925941824913025
126,264.0296630859375,430.3509216308594,0.9959133863449097,273.6781921386719,428.45697021484375,0.9993007183074951,265.3504638671875,428.7323303222656,0.9944655895233154,274.99627685546875,396.95123291015625,0.9998997449874878
127,265.600341796875,429.490234375,0.9998199939727783,273.82568359375,428.4554138183594,0.9999518394470215,266.2127685546875,427.5747985839844,0.9993420839309692,275.2074279785156,397.095703125,0.9999711513519287
128,267.0203857421875,429.17401123046875,0.9998013377189636,275.67584228515625,427.6067810058594,0.9999357461929321,266.9314880371094,428.26458740234375,0.9986176490783691,275.1769104003906,397.35845947265625,0.9999606609344482
129,268.5648193359375,428.3048400878906,0.999888002872467,276.7201232910156,427.00250244140625,0.9999452829360962,267.9726257324219,427.5873107910156,0.9985060691833496,274.5698547363281,396.8127746582031,0.9999675750732422
