scorer,DLC_resnet50_OpenFieldDez1shuffle1_75000,DLC_resnet50_OpenFieldDez1shuffle1_75000,DLC_resnet50_OpenFieldDez1shuffle1_75000,DLC_resnet50_OpenFieldDez1shuffle1_75000,DLC_resnet50_OpenFieldDez1shuffle1_75000,DLC_resnet50_OpenFieldDez1shuffle1_75000,DLC_resnet50_OpenFieldDez1shuffle1_75000,DLC_resnet50_OpenFieldDez1shuffle1_75000,DLC_resnet50_OpenFieldDez1shuffle1_75000,DLC_resnet50_OpenFieldDez1shuffle1_75000,DLC_resnet50_OpenFieldDez1shuffle1_75000,DLC_resnet50_OpenFieldDez1shuffle1_75000
8,245.7118682861328,13.534770011901855,0.9999992847442627,254.01170349121094,8.184326171875,0.9998795390129089,248.5009765625,5.3445281982421875,0.9998624324798584,251.85995483398438,0.14026856422424316,0.004761070013046265
9,245.5917510986328,13.766915321350098,0.9999994039535522,253.9674530029297,8.224058151245117,0.999891996383667,248.3512725830078,5.411090850830078,0.9998661279678345,251.78155517578125,0.08430957794189453,0.004724681377410889
10,245.14227294921875,14.109972953796387,0.9999992847442627,253.80052185058594,8.94595718383789,0.9999111890792847,248.15440368652344,5.826828479766846,0.9998692870140076,251.90325927734375,0.22116875648498535,0.004850238561630249
11,245.0826873779297,14.645308494567871,0.9999992251396179,253.99713134765625,9.783113479614258,0.9999342560768127,248.3028106689453,6.225532531738281,0.9998583197593689,252.1149444580078,0.23379898071289062,0.0046784281730651855
12,245.3888702392578,14.784440994262695,0.9999991655349731,254.16299438476562,9.917060852050781,0.9999378323554993,248.41690063476562,6.303362846374512,0.9998472929000854,252.09860229492188,0.10051584243774414,0.004467010498046875
13,245.1529998779297,14.863471984863281,0.9999991655349731,254.04302978515625,10.01155948638916,0.9999417662620544,248.16064453125,6.391444206237793,0.9998572468757629,251.91221618652344,0.1623823642730713,0.004688292741775513
14,245.02682495117188,14.91268539428711,0.9999991655349731,253.84732055664062,9.974308013916016,0.9999475479125977,248.23057556152344,6.411626815795898,0.9998780488967896,252.1131591796875,0.20284295082092285,0.0046193599700927734
15,244.9092559814453,14.793622970581055,0.9999991655349731,253.91786193847656,9.89209270477295,0.9999459981918335,248.07818603515625,6.395292282104492,0.9998915791511536,252.04847717285156,0.23661351203918457,0.004684090614318848
16,245.00985717773438,14.990589141845703,0.9999991655349731,253.9493408203125,9.807934761047363,0.9999464750289917,248.08734130859375,6.435756683349609,0.9998819828033447,251.9858856201172,0.1879596710205078,0.004933357238769531
17,244.94937133789062,14.742998123168945,0.9999990463256836,254.0729522705078,9.707173347473145,0.9999375939369202,248.0382843017578,6.311829566955566,0.9998766183853149,252.0172576904297,0.3634355068206787,0.005270868539810181
18,244.77955627441406,14.83430290222168,0.9999990463256836,253.9877166748047,10.090786933898926,0.9999469518661499,248.02313232421875,6.415379524230957,0.9998849630355835,252.07052612304688,0.3583817481994629,0.005147755146026611
19,245.33416748046875,14.666443824768066,0.9999990463256836,254.32656860351562,9.642123222351074,0.9999308586120605,248.44259643554688,6.242100715637207,0.9998579025268555,252.1687469482422,0.2722454071044922,0.004758954048156738
20,245.36817932128906,14.990711212158203,0.9999989867210388,254.25489807128906,10.023704528808594,0.9999475479125977,248.48046875,6.435550689697266,0.9998490810394287,252.1192169189453,0.2255847454071045,0.0045531392097473145
21,245.5652618408203,15.042871475219727,0.9999988079071045,254.43951416015625,10.060013771057129,0.9999455213546753,248.6428680419922,6.4992876052856445,0.9998400211334229,252.34378051757812,0.12368083000183105,0.004321157932281494
22,245.4398956298828,15.249406814575195,0.9999988079071045,254.32164001464844,10.326716423034668,0.9999524354934692,248.43370056152344,5.738647937774658,0.9998638033866882,252.2919464111328,0.17646408081054688,0.00456690788269043
23,245.5074920654297,15.373466491699219,0.9999988079071045,254.3848419189453,10.296335220336914,0.9999558925628662,248.50341796875,5.7304205894470215,0.9998700618743896,252.3380889892578,0.019190549850463867,0.004410892724990845
24,245.43934631347656,15.58570384979248,0.9999987483024597,254.55259704589844,10.440404891967773,0.9999570846557617,248.5239715576172,5.841963291168213,0.9998849630355835,252.47592163085938,0.01979374885559082,0.00434035062789917
25,245.36376953125,15.423853874206543,0.9999990463256836,254.51148986816406,10.209383010864258,0.9999575614929199,248.4669647216797,5.605231285095215,0.9998899698257446,252.43084716796875,0.01823115348815918,0.0041523277759552
26,245.2826385498047,15.7246732711792,0.9999989867210388,254.54090881347656,10.453933715820312,0.9999657869338989,248.4425506591797,5.792977333068848,0.9999145269393921,252.46470642089844,0.004815816879272461,0.004208683967590332
27,244.93629455566406,16.146480560302734,0.999998927116394,254.35621643066406,10.870399475097656,0.9999728202819824,248.2158203125,6.02164888381958,0.9999401569366455,252.5004425048828,-0.11240100860595703,0.004455745220184326
28,244.91732788085938,16.437538146972656,0.9999987483024597,254.1419677734375,10.893437385559082,0.9999765157699585,248.12725830078125,6.228114128112793,0.999947190284729,252.40406799316406,-0.20896530151367188,0.004727482795715332
29,245.0526123046875,17.106399536132812,0.9999985694885254,254.288330078125,11.101944923400879,0.9999816417694092,248.30140686035156,6.548453330993652,0.999961256980896,252.497802734375,-0.4502716064453125,0.004587650299072266
30,245.0533905029297,18.117555618286133,0.9999974966049194,254.06166076660156,12.014114379882812,0.9999890327453613,248.32337951660156,7.368420600891113,0.9999796152114868,252.5077667236328,-0.741724967956543,0.0048871636390686035
31,244.95779418945312,18.62822914123535,0.9999979734420776,254.12583923339844,12.382942199707031,0.9999908804893494,248.34039306640625,7.795973300933838,0.9999852180480957,252.63339233398438,-0.9899921417236328,0.0050279200077056885
32,244.40615844726562,20.011564254760742,0.9999982118606567,253.82159423828125,13.528922080993652,0.9999935626983643,248.0934295654297,8.817649841308594,0.9999924898147583,252.70774841308594,-1.5331239700317383,0.005503922700881958
33,243.97032165527344,20.624656677246094,0.9999978542327881,253.4381103515625,14.199244499206543,0.9999938011169434,247.85372924804688,9.408817291259766,0.9999938011169434,252.802978515625,-1.6677403450012207,0.006117284297943115
34,244.27633666992188,20.12912940979004,0.9999980926513672,253.62632751464844,13.575078010559082,0.9999934434890747,248.0157470703125,8.954938888549805,0.9999921321868896,252.63758850097656,-1.548886775970459,0.005687624216079712
35,244.36166381835938,19.382619857788086,0.9999978542327881,253.9038543701172,12.852346420288086,0.9999925494194031,248.10092163085938,8.220271110534668,0.9999890327453613,252.8038330078125,-1.1895194053649902,0.005144476890563965
36,244.1278839111328,19.4220027923584,0.9999977350234985,253.84347534179688,13.045015335083008,0.9999929666519165,247.97476196289062,8.360845565795898,0.9999904036521912,252.9180145263672,-1.2380681037902832,0.005336493253707886
37,244.65594482421875,18.789222717285156,0.9999978542327881,254.0225372314453,12.574995994567871,0.9999919533729553,248.1772918701172,7.947281360626221,0.9999871253967285,252.67462158203125,-1.1782522201538086,0.005084007978439331
38,245.2415313720703,17.872573852539062,0.9999972581863403,254.39828491210938,12.101890563964844,0.9999894499778748,248.3283233642578,7.328546524047852,0.9999813437461853,252.73031616210938,-0.8662185668945312,0.004796087741851807
39,244.7997283935547,17.81032943725586,0.9999974966049194,254.59054565429688,11.888469696044922,0.9999867081642151,248.3991241455078,6.974583625793457,0.9999767541885376,252.8447723388672,-0.7363057136535645,0.00466609001159668
40,244.6637725830078,16.81021499633789,0.9999979734420776,254.46339416503906,11.392624855041504,0.9999776482582092,248.16493225097656,6.47687292098999,0.9999688267707825,252.64247131347656,-0.39649152755737305,0.004584610462188721
41,244.83267211914062,16.163867950439453,0.9999983906745911,254.588623046875,10.94207763671875,0.9999691843986511,248.286865234375,6.074735641479492,0.999951958656311,252.6509552001953,-0.1094365119934082,0.004408925771713257
42,244.88690185546875,15.743927001953125,0.9999988079071045,254.02984619140625,10.734626770019531,0.9999690651893616,247.99012756347656,6.022830486297607,0.9999377727508545,252.35687255859375,-0.02742910385131836,0.0047164857387542725
43,244.96746826171875,15.841058731079102,0.9999988079071045,254.13827514648438,10.680638313293457,0.9999665021896362,248.0315399169922,6.003757953643799,0.9999365210533142,252.39898681640625,-0.0420384407043457,0.0049155354499816895
44,244.6435089111328,15.606012344360352,0.9999987483024597,253.90000915527344,10.703839302062988,0.999968409538269,247.83074951171875,5.932655334472656,0.9999443292617798,252.2707977294922,0.021728992462158203,0.004849344491958618
45,244.15170288085938,16.133691787719727,0.9999988079071045,253.79251098632812,11.076115608215332,0.9999765157699585,247.4457244873047,6.154922962188721,0.9999643564224243,252.2350311279297,-0.08000898361206055,0.005182802677154541
46,243.7481689453125,16.839702606201172,0.9999979138374329,253.5596466064453,11.546560287475586,0.9999843835830688,247.28268432617188,6.567506313323975,0.9999778866767883,252.30337524414062,-0.23791170120239258,0.005135297775268555
47,243.6739501953125,17.261327743530273,0.999997079372406,253.27186584472656,11.904403686523438,0.9999868869781494,247.14630126953125,6.993751049041748,0.9999833106994629,252.2491455078125,-0.3781137466430664,0.005482763051986694
48,243.468017578125,17.882171630859375,0.9999969601631165,252.9202117919922,12.51327133178711,0.9999895095825195,246.7755889892578,7.409440040588379,0.9999889135360718,252.10049438476562,-0.39656639099121094,0.005650162696838379
49,242.99453735351562,18.729116439819336,0.9999971389770508,252.6939239501953,13.20931339263916,0.9999924898147583,246.5821533203125,8.227815628051758,0.9999927878379822,252.0623321533203,-0.7606477737426758,0.00614166259765625
50,242.2226104736328,19.592178344726562,0.9999967217445374,252.13929748535156,13.905333518981934,0.999994158744812,246.21975708007812,8.889970779418945,0.9999951124191284,252.11038208007812,-0.9624624252319336,0.006560564041137695
51,241.49508666992188,20.542377471923828,0.9999958872795105,251.6366729736328,14.802059173583984,0.9999951124191284,245.7698974609375,9.728153228759766,0.9999970197677612,252.2227325439453,-1.4251689910888672,0.007426083087921143
52,241.44175720214844,21.47304344177246,0.9999955296516418,251.4657745361328,15.061056137084961,0.9999944567680359,245.95553588867188,10.214662551879883,0.9999972581863403,252.307373046875,-1.497997760772705,0.006956309080123901
53,241.50808715820312,21.828786849975586,0.9999951124191284,251.3348388671875,15.725051879882812,0.9999929070472717,246.13404846191406,10.575139045715332,0.9999973177909851,252.60760498046875,-1.2838830947875977,0.006710231304168701
54,241.05181884765625,23.16942024230957,0.9999901056289673,251.01290893554688,16.232776641845703,0.9999902248382568,245.76185607910156,11.35177230834961,0.999997615814209,255.96998596191406,-2.6368870735168457,0.00659605860710144
55,240.8135223388672,22.84902000427246,0.9999883770942688,250.93270874023438,16.265050888061523,0.9999882578849792,245.62339782714844,11.30154037475586,0.9999975562095642,256.0466003417969,-2.4782800674438477,0.006659060716629028
56,240.73512268066406,23.087400436401367,0.9999874830245972,250.7819366455078,16.331480026245117,0.9999871253967285,245.45082092285156,11.43303394317627,0.9999978542327881,256.0472106933594,-2.3377599716186523,0.007112592458724976
57,240.31893920898438,23.64891242980957,0.9999786615371704,250.3898468017578,16.651836395263672,0.999985933303833,245.03334045410156,11.826873779296875,0.9999978542327881,255.86582946777344,-2.312729835510254,0.00750693678855896
58,240.117431640625,24.300281524658203,0.9999608993530273,250.05784606933594,17.028196334838867,0.9999861121177673,244.95822143554688,12.2919282913208,0.999997615814209,255.9781036376953,-2.3535618782043457,0.008836448192596436
59,240.1048583984375,24.782758712768555,0.9999632835388184,250.26712036132812,17.146778106689453,0.9999898076057434,244.8248291015625,12.28414249420166,0.9999976754188538,255.83482360839844,-2.5007500648498535,0.010286867618560791
60,239.72402954101562,24.415300369262695,0.9999736547470093,250.01644897460938,17.00562286376953,0.9999914169311523,244.331298828125,12.175909996032715,0.9999983310699463,255.46009826660156,-2.2288665771484375,0.012070178985595703
61,239.90240478515625,24.28704071044922,0.9999749660491943,250.2841339111328,16.95476531982422,0.9999919533729553,244.23216247558594,12.119994163513184,0.9999985098838806,255.49732971191406,-2.328329563140869,0.010637521743774414
62,239.8191680908203,24.546470642089844,0.9999737739562988,250.12149047851562,17.0773868560791,0.999991774559021,244.29627990722656,12.301210403442383,0.9999985098838806,255.4976806640625,-2.390402317047119,0.010443925857543945
63,239.72915649414062,24.874753952026367,0.9999663233757019,249.8790283203125,17.111343383789062,0.9999916553497314,244.1417236328125,12.494340896606445,0.9999984502792358,255.46006774902344,-2.5252366065979004,0.011503607034683228
64,239.9001007080078,24.40875244140625,0.9999754428863525,250.1338653564453,16.888477325439453,0.9999911785125732,244.43234252929688,12.280024528503418,0.9999985098838806,255.62391662597656,-2.5209217071533203,0.010587096214294434
65,239.7145538330078,24.350698471069336,0.999974250793457,249.9372100830078,16.750749588012695,0.9999901056289673,244.44961547851562,12.230111122131348,0.9999982118606567,255.66513061523438,-2.570988178253174,0.010124057531356812
66,239.166748046875,24.224443435668945,0.9999710321426392,249.50680541992188,17.06275749206543,0.9999895095825195,244.07447814941406,12.250849723815918,0.9999982118606567,255.71176147460938,-2.3695883750915527,0.010892331600189209
67,239.34861755371094,23.822158813476562,0.9999783635139465,249.72032165527344,16.841413497924805,0.9999908208847046,243.99880981445312,12.087420463562012,0.9999984502792358,255.6855010986328,-2.537414073944092,0.010511398315429688
68,239.4064178466797,23.774991989135742,0.9999793767929077,249.71359252929688,16.87059211730957,0.9999905824661255,243.9469757080078,12.052348136901855,0.9999986290931702,255.4783477783203,-2.543875217437744,0.010045409202575684
69,239.21646118164062,24.101970672607422,0.9999747276306152,249.65716552734375,17.170995712280273,0.999992311000824,243.7517852783203,12.348614692687988,0.9999987483024597,255.32443237304688,-2.554065227508545,0.010495126247406006
70,239.1074981689453,24.045055389404297,0.9999729990959167,249.51266479492188,17.160343170166016,0.9999921917915344,243.64529418945312,12.466230392456055,0.999998927116394,255.3271942138672,-2.4127254486083984,0.011173009872436523
71,239.32151794433594,24.379470825195312,0.9999743103981018,249.5597686767578,17.28331184387207,0.9999920725822449,243.62249755859375,12.43445110321045,0.9999986886978149,255.08799743652344,-2.6060805320739746,0.01032140851020813
72,239.3548583984375,24.36461067199707,0.999972403049469,249.7564239501953,17.46786880493164,0.9999926090240479,243.57376098632812,12.606051445007324,0.9999988079071045,255.2360076904297,-2.5005202293395996,0.011443883180618286
73,239.07635498046875,24.42475128173828,0.9999624490737915,249.6768035888672,17.17913246154785,0.9999916553497314,243.58274841308594,12.656760215759277,0.9999986886978149,255.3198699951172,-2.670436382293701,0.01241987943649292
74,239.0102081298828,24.281021118164062,0.9999613165855408,249.7937469482422,16.843881607055664,0.9999915957450867,243.75205993652344,12.806452751159668,0.999998927116394,255.52369689941406,-2.981074333190918,0.012206315994262695
75,238.86691284179688,25.09927749633789,0.9999345541000366,249.7284393310547,17.304931640625,0.9999894499778748,243.62950134277344,12.935426712036133,0.9999984502792358,255.489501953125,-2.9166603088378906,0.021503984928131104
76,239.5506591796875,26.38225746154785,0.9999727010726929,249.51356506347656,18.092893600463867,0.9999924898147583,243.65341186523438,14.032743453979492,0.9999982714653015,254.765380859375,-3.02835750579834,0.025118857622146606
77,240.9405975341797,29.372093200683594,0.9999909996986389,250.03492736816406,20.112852096557617,0.9999929666519165,244.9917755126953,16.782705307006836,0.9999978542327881,254.6951446533203,-3.6509413719177246,0.02059757709503174
78,242.8490753173828,32.3020133972168,0.999990701675415,251.87290954589844,22.488330841064453,0.9999892711639404,245.7947235107422,19.53902244567871,0.9999967813491821,255.3437042236328,-5.040392875671387,0.007773905992507935
79,246.60009765625,36.58170700073242,0.9999933838844299,254.12803649902344,23.513856887817383,0.9999899864196777,247.86062622070312,23.80370330810547,0.9999964833259583,254.9207763671875,-5.3314313888549805,0.005647063255310059
80,248.26536560058594,39.271541595458984,0.9999784231185913,255.8993682861328,26.462360382080078,0.9999934434890747,248.07846069335938,26.26354217529297,0.9999980926513672,254.38327026367188,-2.408614158630371,0.0600106418132782
81,248.80638122558594,42.84492111206055,0.9999793767929077,255.51744079589844,29.672718048095703,0.9999917149543762,247.52566528320312,29.674562454223633,0.9999980926513672,251.42218017578125,2.546844005584717,0.8236246109008789
82,249.43240356445312,45.93198776245117,0.9999761581420898,255.10049438476562,33.36201477050781,0.9999957084655762,247.5015869140625,32.81999969482422,0.9999983310699463,251.59120178222656,4.210975646972656,0.998382031917572
83,249.4969024658203,48.84242630004883,0.9998505115509033,254.57815551757812,35.760379791259766,0.9999908804893494,246.72303771972656,35.34748077392578,0.9999983310699463,251.8108367919922,8.812385559082031,0.9999535083770752
84,249.6707763671875,50.27516555786133,0.9998844861984253,254.46397399902344,37.958858489990234,0.9999755024909973,246.69656372070312,37.14118194580078,0.9999954700469971,250.71481323242188,13.386899948120117,0.9999663829803467
85,250.04351806640625,49.93156814575195,0.999796450138092,254.69854736328125,37.733253479003906,0.9999692440032959,246.6256866455078,37.42352294921875,0.9999927282333374,250.4385223388672,13.385188102722168,0.9999747276306152
86,249.6068572998047,50.85047149658203,0.9997798204421997,254.50381469726562,40.2838134765625,0.9998401403427124,246.9478759765625,41.11705780029297,0.9999645352363586,249.4164276123047,15.041781425476074,0.9999358654022217
87,249.78370666503906,53.38125228881836,0.9998654127120972,254.84776306152344,43.5042610168457,0.9999195337295532,247.008544921875,44.14512634277344,0.9999841451644897,250.3892059326172,19.10194206237793,0.999908447265625
88,250.20579528808594,55.17439270019531,0.9998822212219238,255.4586639404297,46.569862365722656,0.9998927712440491,247.88638305664062,46.37677001953125,0.9999613761901855,250.1117401123047,24.305400848388672,0.9997856616973877
89,250.5612335205078,54.700130462646484,0.9998356103897095,255.4770050048828,45.869266510009766,0.9998395442962646,249.06097412109375,45.844810485839844,0.9998733997344971,250.5323944091797,23.50772476196289,0.9996278285980225
90,250.5511932373047,54.51272964477539,0.9998030662536621,255.65957641601562,46.73008346557617,0.9996622800827026,248.9992218017578,46.33193588256836,0.9998318552970886,251.71437072753906,27.90850067138672,0.9995180368423462
91,250.55813598632812,55.427581787109375,0.9997475147247314,254.62374877929688,50.21841812133789,0.9997431039810181,249.1491241455078,48.367225646972656,0.9995981454849243,250.4916534423828,30.70607566833496,0.9995740652084351
92,249.61793518066406,56.11310577392578,0.9993906021118164,254.1326446533203,51.73520278930664,0.9998141527175903,248.75436401367188,49.9056396484375,0.9998323321342468,250.8255615234375,31.53299331665039,0.9994084239006042
93,249.75247192382812,56.06849670410156,0.9993524551391602,254.2513885498047,52.09166717529297,0.9998694658279419,248.91146850585938,50.42757797241211,0.9998719692230225,251.09425354003906,32.37611389160156,0.9997164011001587
94,250.4743194580078,56.68721008300781,0.9996320009231567,254.51092529296875,51.35026550292969,0.9998714327812195,249.08087158203125,49.51578903198242,0.9998753666877747,250.45143127441406,30.549461364746094,0.9995520114898682
95,250.73773193359375,57.30453109741211,0.9995353817939758,254.4309844970703,51.937583923339844,0.9999129176139832,248.86837768554688,50.392581939697266,0.9999059438705444,250.3648223876953,32.4105110168457,0.999781608581543
96,249.810302734375,57.10472869873047,0.9997761845588684,254.14398193359375,52.63465118408203,0.9999148845672607,248.0290985107422,51.27983474731445,0.9999536275863647,250.31382751464844,32.82803726196289,0.9998471140861511
97,249.8130340576172,56.66707992553711,0.9996973872184753,253.868408203125,51.92532730102539,0.9998885989189148,248.0125274658203,50.727054595947266,0.9999228715896606,250.5425262451172,30.99667739868164,0.9998241662979126
98,249.65704345703125,56.43251419067383,0.9996379613876343,253.81179809570312,51.91625213623047,0.9999011754989624,247.91421508789062,50.8751220703125,0.9999251365661621,250.3763427734375,31.744850158691406,0.9999023079872131
99,249.9812774658203,56.304908752441406,0.9992291927337646,254.01393127441406,52.564083099365234,0.9998387098312378,248.44102478027344,51.39155197143555,0.999798059463501,250.58802795410156,32.70553970336914,0.9998832941055298
100,250.61044311523438,57.15689468383789,0.9993467330932617,254.1610565185547,52.869319915771484,0.999862551689148,248.96263122558594,51.78936767578125,0.9996880292892456,250.29495239257812,33.6497688293457,0.9999462366104126
101,251.06993103027344,61.10149002075195,0.9997603893280029,253.76255798339844,56.20852279663086,0.9999125599861145,248.42181396484375,56.33586502075195,0.999759316444397,249.62020874023438,35.195655822753906,0.9999898672103882
102,252.6256866455078,66.42184448242188,0.9999797940254211,253.85040283203125,59.723697662353516,0.9999243021011353,248.21597290039062,61.72364807128906,0.9999746084213257,249.8343505859375,37.25083541870117,0.9999942779541016
103,252.57357788085938,69.33622741699219,0.9999881982803345,253.68186950683594,62.58182907104492,0.9999781847000122,247.4095001220703,64.4865951538086,0.999991774559021,250.5719757080078,39.25914001464844,0.9999878406524658
104,252.29074096679688,71.31684112548828,0.9999766945838928,254.1439666748047,65.5619125366211,0.9999798536300659,248.3749542236328,66.14564514160156,0.9999924898147583,251.38809204101562,40.833003997802734,0.9999843835830688
105,252.55291748046875,74.14579772949219,0.9999189376831055,254.79483032226562,66.10038757324219,0.9999911785125732,248.17730712890625,69.01043701171875,0.9999970197677612,251.72781372070312,43.46251678466797,0.9999867081642151
106,253.32235717773438,75.65547943115234,0.9999294281005859,254.69741821289062,67.56623077392578,0.9999942779541016,248.64813232421875,70.79949188232422,0.9999943971633911,251.84210205078125,44.749412536621094,0.9999874234199524
107,253.5427703857422,75.734375,0.9999431371688843,254.47622680664062,67.82491302490234,0.9999943375587463,248.46287536621094,71.42796325683594,0.999994158744812,251.4737091064453,45.22007751464844,0.9999904632568359
108,253.84605407714844,76.18284606933594,0.9999616146087646,254.56137084960938,68.11905670166016,0.9999940395355225,248.79933166503906,71.82814025878906,0.9999909996986389,251.16224670410156,45.90571212768555,0.9999892711639404
109,254.19334411621094,76.45394134521484,0.9999701976776123,254.85122680664062,68.32697296142578,0.9999946355819702,249.19956970214844,72.11943054199219,0.9999879598617554,251.22340393066406,45.98937225341797,0.9999867677688599
110,254.26251220703125,76.21553039550781,0.9999678730964661,254.92796325683594,68.2453384399414,0.9999948740005493,249.26190185546875,72.12464904785156,0.9999865293502808,251.27366638183594,46.12897872924805,0.9999858140945435
111,254.29891967773438,76.24787902832031,0.9999706745147705,254.93978881835938,68.27897644042969,0.9999950528144836,249.30621337890625,72.11663818359375,0.9999852180480957,251.27061462402344,46.49199676513672,0.9999808073043823
112,254.5277099609375,76.79966735839844,0.9999701976776123,255.26467895507812,68.99340057373047,0.9999942779541016,249.50344848632812,73.57911682128906,0.9999783039093018,251.4647216796875,47.21157455444336,0.999975323677063
113,255.0803680419922,77.63941955566406,0.9999762773513794,255.89735412597656,69.90829467773438,0.9999933838844299,250.17431640625,74.33919525146484,0.9999765157699585,252.1007843017578,48.338802337646484,0.9999887943267822
114,255.85206604003906,77.11121368408203,0.9999829530715942,256.10650634765625,70.18634796142578,0.9999946355819702,250.35231018066406,74.3717041015625,0.9999819397926331,252.26243591308594,47.72757339477539,0.9999877214431763
115,255.8612060546875,77.72610473632812,0.9999908208847046,256.1361083984375,70.54444122314453,0.9999929666519165,250.32943725585938,74.82622528076172,0.9999831914901733,251.68701171875,48.65245056152344,0.9999924898147583
116,255.85186767578125,77.71512603759766,0.9999904632568359,256.1268615722656,70.48162841796875,0.9999933242797852,250.1461639404297,74.8772201538086,0.9999839067459106,251.1089324951172,50.033958435058594,0.999992847442627
117,255.82339477539062,77.81159210205078,0.999990701675415,255.98121643066406,70.50776672363281,0.9999929666519165,250.01954650878906,74.970703125,0.9999847412109375,251.1691131591797,50.176029205322266,0.9999934434890747
118,255.7579345703125,77.86312103271484,0.9999904036521912,255.90679931640625,70.716796875,0.9999916553497314,249.8996124267578,75.01445770263672,0.9999858140945435,251.18138122558594,50.199466705322266,0.9999935626983643
119,255.99391174316406,77.63248443603516,0.9999897480010986,256.0367126464844,70.64541625976562,0.9999916553497314,250.02015686035156,75.00665283203125,0.9999832510948181,251.34246826171875,49.787269592285156,0.9999927878379822
120,255.6822967529297,77.16687774658203,0.9999849200248718,255.86329650878906,70.3005142211914,0.9999930262565613,249.84237670898438,74.53482055664062,0.9999830722808838,251.2857208251953,49.883872985839844,0.9999932050704956
121,254.5210723876953,77.70812225341797,0.9999666213989258,255.4540557861328,69.85383605957031,0.9999929666519165,249.3079071044922,74.02735137939453,0.9999845027923584,251.3677215576172,49.87108612060547,0.9999917149543762
122,254.17483520507812,76.99697875976562,0.9999486207962036,254.95118713378906,69.30997467041016,0.9999914169311523,248.71864318847656,73.650146484375,0.9999823570251465,251.35121154785156,50.301551818847656,0.999990701675415
123,253.8402862548828,76.63468170166016,0.9999328255653381,254.58717346191406,69.1793212890625,0.999988853931427,248.63539123535156,72.62379455566406,0.9999827146530151,251.4583740234375,50.20808792114258,0.9999899864196777
124,252.87156677246094,76.24639892578125,0.9998595714569092,254.1292724609375,68.77082061767578,0.9999829530715942,247.80117797851562,72.27615356445312,0.999989926815033,251.36734008789062,50.20360565185547,0.9999867081642151
125,253.59991455078125,76.12281799316406,0.9998730421066284,254.1425323486328,68.35017395019531,0.9999861717224121,247.02354431152344,72.45059204101562,0.9999912977218628,250.3314208984375,49.8195686340332,0.999992847442627
126,252.20941162109375,79.02843475341797,0.9998868703842163,253.6197967529297,69.36497497558594,0.9999763369560242,246.36082458496094,72.49095916748047,0.9999908208847046,250.1691436767578,50.73106384277344,0.999991774559021
127,251.60516357421875,78.5809326171875,0.9998698234558105,253.28146362304688,69.20677185058594,0.9999803900718689,246.33583068847656,72.14993286132812,0.9999946355819702,250.13177490234375,51.1563606262207,0.9999943971633911
128,251.5546112060547,78.76427459716797,0.9998989701271057,253.34371948242188,68.90782165527344,0.9999799728393555,246.30577087402344,71.73477935791016,0.9999958276748657,250.33773803710938,52.15625762939453,0.9999930262565613
